INFO  Имя:0000092757_00022_87776874_e_a_l___4094087_199, Расширение: pdf, Родительская директория C:\Users\SkyNet\Downloads, Это директория: False 
INFO  Имя:504340_IMG_20220912_134920, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:504341_IMG_20220912_134930, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:504342_IMG_20220912_141700, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:504343_IMG_20220912_141708, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:504585_IMG_20220913_161801, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:504586_IMG_20220913_161809, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:Лид 000007337 от 11.09.2022 155408, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:504564_IMG_20220913_105750, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007339 от 12.09.2022 101258, Это директория: False 
INFO  Имя:504565_IMG_20220913_105757, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007339 от 12.09.2022 101258, Это директория: False 
INFO  Имя:Лид 000007339 от 12.09.2022 101258, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:504838_IMG-20220914-WA0001, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007343 от 12.09.2022 115438, Это директория: False 
INFO  Имя:504839_IMG_20220914_135831, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007343 от 12.09.2022 115438, Это директория: False 
INFO  Имя:504840_IMG_20220914_135838, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007343 от 12.09.2022 115438, Это директория: False 
INFO  Имя:504841_IMG_20220914_135844, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007343 от 12.09.2022 115438, Это директория: False 
INFO  Имя:Лид 000007343 от 12.09.2022 115438, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:504346_IMG_20220912_173732, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007344 от 12.09.2022 122409, Это директория: False 
INFO  Имя:504347_IMG_20220912_174500, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007344 от 12.09.2022 122409, Это директория: False 
INFO  Имя:504348_IMG_20220912_174512, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007344 от 12.09.2022 122409, Это директория: False 
INFO  Имя:Лид 000007344 от 12.09.2022 122409, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:504577_IMG_20220913_120148, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
INFO  Имя:504578_IMG_20220913_120210, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
INFO  Имя:504579_IMG_20220913_130926, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
INFO  Имя:504580_IMG_20220913_130933, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
INFO  Имя:504581_IMG_20220913_130940, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
INFO  Имя:504582_IMG_20220913_130950, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
INFO  Имя:504583_IMG_20220913_131023, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007346 от 12.09.2022 192649, Это директория: False 
